Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,timestamp,source_ip
21,6,2/16/2018 10:13,17,1,1,0,0,0,0,0,0,0,0,0,0,0,117647.0588,17,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,58823.52941,58823.52941,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,75988,3,0,0,0,0,0,0,0,0,0,0,0,0,39.47991788,37994,6426.186427,42538,33450,75988,37994,6426.186427,42538,33450,0,0,0,0,0,0,0,0,0,96,0,39.47991788,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
59316,6,2/16/2018 1:48,4114519,5,3,935,309,935,0,187,418.1447118,309,0,103,178.4012332,302.3439678,1.944334198,587788.4286,1532591.187,4063116,7,4114519,1028629.75,2023136.9,4063123,33,50957,25478.5,35651.6168,50688,269,0,0,0,0,168,104,1.215208874,0.7291253240000001,0,935,138.2222222,315.784253,99719.69444,0,0,0,0,1,0,0,0,0,155.5,187,103,0,0,0,0,0,0,5,935,3,309,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
21,6,2/16/2018 10:30,3,1,1,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,333333.3333,333333.3333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest,53:48.2,87.236.232.200
55154,6,2/16/2018 1:46,3436031,5,3,935,359,935,0,187,418.1447118,359,0,119.6666667,207.2687466,376.5973008,2.3282677019999998,490861.5714,1253195.625,3332570,9,3436031,859007.75,1649318.714,3332581,28,72805,36402.5,1198.545994,37250,35555,0,0,0,0,168,104,1.455167314,0.873100388,0,935,143.7777778,319.5812799,102132.1944,0,0,0,0,1,0,0,0,0,161.75,187,119.6666667,0,0,0,0,0,0,5,935,3,359,237,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:48,55059,3,0,0,0,0,0,0,0,0,0,0,0,0,54.48700485,27529.5,20320.12757,41898,13161,55059,27529.5,20320.12757,41898,13161,0,0,0,0,0,0,0,0,0,96,0,54.48700485,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:45,45109,3,0,0,0,0,0,0,0,0,0,0,0,0,66.50557538,22554.5,25213.3065,40383,4726,45109,22554.5,25213.3065,40383,4726,0,0,0,0,0,0,0,0,0,96,0,66.50557538,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
21,6,2/16/2018 10:34,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest,53:48.2,87.236.232.200
44154,6,2/16/2018 1:45,5126996,5,3,935,361,935,0,187,418.1447118,361,0,120.3333333,208.4234472,252.7796004,1.560367904,732428,1899840.887,5040688,5,5126996,1281749,2506185.614,5040695,21,75490,37745,5188.74956,41414,34076,0,0,0,0,168,104,0.9752299400000001,0.5851379640000001,0,935,144,319.7502932,102240.25,0,0,0,0,1,0,0,0,0,162,187,120.3333333,0,0,0,0,0,0,5,935,3,361,219,211,1,32,0,0,0,0,5040688,0,5040688,5040688,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:48,30155,2,0,0,0,0,0,0,0,0,0,0,0,0,66.3239927,30155,0,30155,30155,30155,30155,0,30155,30155,0,0,0,0,0,0,0,0,0,64,0,66.3239927,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:48,1327,2,0,0,0,0,0,0,0,0,0,0,0,0,1507.159005,1327,0,1327,1327,1327,1327,0,1327,1327,0,0,0,0,0,0,0,0,0,64,0,1507.159005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
46142,6,2/16/2018 1:47,4382061,5,3,935,375,935,0,187,418.1447118,375,0,125,216.5063509,298.9460895,1.8256249740000001,626008.7143,1607188.73,4270524,8,4382061,1095515.25,2116875.549,4270533,26,70457,35228.5,774.2819254,35776,34681,0,0,0,0,168,104,1.141015609,0.684609365,0,935,145.5555556,320.969668,103021.5278,0,0,0,0,1,0,0,0,0,163.75,187,125,0,0,0,0,0,0,5,935,3,375,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
45576,6,2/16/2018 1:47,4124297,5,3,935,338,935,0,187,418.1447118,338,0,112.6666667,195.144391,308.6586635,1.939724515,589185.2857,1527422.084,4052794,7,4124297,1031074.25,2014762.522,4052801,27,71164,35582,20329.31996,49957,21207,0,0,0,0,168,104,1.212327822,0.7273966930000001,0,935,141.4444444,317.8856363,101051.2778,0,0,0,0,1,0,0,0,0,159.125,187,112.6666667,0,0,0,0,0,0,5,935,3,338,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,4225582,4,5,369,935,369,0,92.25,184.5,935,0,187,418.1447118,308.5965436,2.12988412,528197.75,1455400.108,4129748,6,4176085,1392028.333,2371039.341,4129755,1553,4225575,1056393.75,2049031.295,4129754,52,0,0,0,0,136,168,0.946615164,1.183268956,0,935,130.4,305.5676684,93371.6,0,0,0,0,1,1,0,0,1,144.8888889,92.25,187,0,0,0,0,0,0,4,369,5,935,225,237,1,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,1637,2,0,0,0,0,0,0,0,0,0,0,0,0,1221.747098,1637,0,1637,1637,1637,1637,0,1637,1637,0,0,0,0,0,0,0,0,0,64,0,1221.747098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:47,57744,3,0,0,0,0,0,0,0,0,0,0,0,0,51.95344971,28872,18376.29103,41866,15878,57744,28872,18376.29103,41866,15878,0,0,0,0,0,0,0,0,0,96,0,51.95344971,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
21,6,2/16/2018 10:28,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest,53:48.2,87.236.232.200
80,6,2/16/2018 1:48,84395,3,0,0,0,0,0,0,0,0,0,0,0,0,35.54712957,42197.5,1703.420236,43402,40993,84395,42197.5,1703.420236,43402,40993,0,0,0,0,0,0,0,0,0,96,0,35.54712957,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
56588,6,2/16/2018 1:46,4095421,5,3,935,371,935,0,187,418.1447118,371,0,123.6666667,214.1969499,318.8927341,1.953401128,585060.1429,1516690.781,4024374,6,4095421,1023855.25,2000427.038,4024381,22,29222,14611,20325.07732,28983,239,0,0,0,0,168,104,1.220875705,0.732525423,0,935,145.1111111,320.6148174,102793.8611,0,0,0,0,1,0,0,0,0,163.25,187,123.6666667,0,0,0,0,0,0,5,935,3,371,237,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
38328,6,2/16/2018 1:46,4202347,5,3,935,373,935,0,187,418.1447118,373,0,124.3333333,215.3516504,311.2546394,1.9036981,600335.2857,1528867.521,4066534,6,4202347,1050586.75,2011020.256,4066541,24,95851,47925.5,67420.51027,95599,252,0,0,0,0,168,104,1.189811313,0.713886788,0,935,145.3333333,320.791599,102907.25,0,0,0,0,1,0,0,0,0,163.5,187,124.3333333,0,0,0,0,0,0,5,935,3,373,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
47098,6,2/16/2018 1:46,4348373,5,3,935,321,935,0,187,418.1447118,321,0,107,185.3294364,288.8436664,1.839768576,621196.1429,1579173.072,4201677,8,4348373,1087093.25,2076706.586,4201685,27,60959,30479.5,25016.73081,48169,12790,0,0,0,0,168,104,1.14985536,0.689913216,0,935,139.5555556,316.6196895,100248.0278,0,0,0,0,1,0,0,0,0,157,187,107,0,0,0,0,0,0,5,935,3,321,237,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:48,38632,2,0,0,0,0,0,0,0,0,0,0,0,0,51.77055291,38632,0,38632,38632,38632,38632,0,38632,38632,0,0,0,0,0,0,0,0,0,64,0,51.77055291,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
48988,6,2/16/2018 1:45,4390044,5,3,935,331,935,0,187,418.1447118,331,0,110.3333333,191.1029391,288.3797976,1.822305198,627149.1429,1625760.635,4313836,3,4390044,1097511,2144297.308,4313842,36,34847,17423.5,17394.11971,29723,5124,0,0,0,0,168,104,1.138940749,0.683364449,0,935,140.6666667,317.3527217,100712.75,0,0,0,0,1,0,0,0,0,158.25,187,110.3333333,0,0,0,0,0,0,5,935,3,331,237,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
37586,6,2/16/2018 1:47,4293673,5,3,935,304,935,0,187,418.1447118,304,0,101.3333333,175.5144818,288.5641268,1.86320663,613381.8571,1586384.41,4210723,7,4293673,1073418.25,2091675.989,4210731,24,57877,28938.5,29406.44971,49732,8145,0,0,0,0,168,104,1.164504144,0.6987024860000001,0,935,137.6666667,315.4504715,99509,0,0,0,0,1,0,0,0,0,154.875,187,101.3333333,0,0,0,0,0,0,5,935,3,304,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:48,1517,2,0,0,0,0,0,0,0,0,0,0,0,0,1318.391562,1517,0,1517,1517,1517,1517,0,1517,1517,0,0,0,0,0,0,0,0,0,64,0,1318.391562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:48,23412,2,0,0,0,0,0,0,0,0,0,0,0,0,85.42627712,23412,0,23412,23412,23412,23412,0,23412,23412,0,0,0,0,0,0,0,0,0,64,0,85.42627712,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:47,47593,2,0,0,0,0,0,0,0,0,0,0,0,0,42.02298657,47593,0,47593,47593,47593,47593,0,47593,47593,0,0,0,0,0,0,0,0,0,64,0,42.02298657,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
49296,6,2/16/2018 1:45,5244850,4,5,935,355,935,0,233.75,467.5,355,0,71,158.7608264,245.9555564,1.7159689980000001,655606.25,1811739.881,5138849,4,5233833,1744611,2939758.608,5138856,8677,106001,26500.25,39973.52744,86065,238,0,0,0,0,136,168,0.7626528880000001,0.95331611,0,935,129,304.3827999,92648.88889,0,0,0,0,1,0,0,0,1,143.3333333,233.75,71,0,0,0,0,0,0,4,935,5,355,219,225,1,32,0,0,0,0,5138849,0,5138849,5138849,Benign,53:48.2,87.236.232.200
21,6,2/16/2018 10:32,3,1,1,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,333333.3333,333333.3333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest,53:48.2,87.236.232.200
80,6,2/16/2018 1:47,919,2,0,0,0,0,0,0,0,0,0,0,0,0,2176.278564,919,0,919,919,919,919,0,919,919,0,0,0,0,0,0,0,0,0,64,0,2176.278564,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:48,54746,2,0,0,0,0,0,0,0,0,0,0,0,0,36.5323494,54746,0,54746,54746,54746,54746,0,54746,54746,0,0,0,0,0,0,0,0,0,64,0,36.5323494,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:48,1112,2,0,0,0,0,0,0,0,0,0,0,0,0,1798.561151,1112,0,1112,1112,1112,1112,0,1112,1112,0,0,0,0,0,0,0,0,0,64,0,1798.561151,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
21,6,2/16/2018 10:48,21,1,1,0,0,0,0,0,0,0,0,0,0,0,95238.09524,21,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,47619.04762,47619.04762,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest,53:48.2,87.236.232.200
50860,6,2/16/2018 1:46,4170943,5,3,935,372,935,0,187,418.1447118,372,0,124,214.7743001,313.358394,1.918031486,595849,1543620.626,4096291,7,4170943,1042735.75,2035901.417,4096298,23,64083,32041.5,8722.162146,38209,25874,0,0,0,0,168,104,1.198769679,0.7192618070000001,0,935,145.2222222,320.7030471,102850.4444,0,0,0,0,1,0,0,0,0,163.375,187,124,0,0,0,0,0,0,5,935,3,372,237,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
21,6,2/16/2018 10:21,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest,53:48.2,87.236.232.200
80,6,2/16/2018 1:47,368,2,0,0,0,0,0,0,0,0,0,0,0,0,5434.782609,368,0,368,368,368,368,0,368,368,0,0,0,0,0,0,0,0,0,64,0,5434.782609,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:47,7832,2,0,0,0,0,0,0,0,0,0,0,0,0,255.3626149,7832,0,7832,7832,7832,7832,0,7832,7832,0,0,0,0,0,0,0,0,0,64,0,255.3626149,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
56436,6,2/16/2018 1:46,4293777,5,3,935,349,935,0,187,418.1447118,349,0,116.3333333,201.4952439,299.0374209,1.863161501,613396.7143,1577683.985,4190947,8,4293777,1073444.25,2078589.471,4190955,44,77344,38672,25197.04304,56489,20855,0,0,0,0,168,104,1.164475938,0.6986855630000001,0,935,142.6666667,318.7557843,101605.25,0,0,0,0,1,0,0,0,0,160.5,187,116.3333333,0,0,0,0,0,0,5,935,3,349,237,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,8786,2,0,0,0,0,0,0,0,0,0,0,0,0,227.6348737,8786,0,8786,8786,8786,8786,0,8786,8786,0,0,0,0,0,0,0,0,0,64,0,227.6348737,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:45,22915,3,4,308,935,308,0,102.6666667,177.8238829,935,0,233.75,467.5,54243.94501,305.4767619,3819.166667,8448.601717,21018,8,21271,10635.5,14683.07231,21018,253,22903,7634.333333,11832.83775,21267,25,0,0,0,0,104,136,130.9186123,174.5581497,0,935,155.375,332.9431258,110851.125,0,0,0,1,0,0,0,0,1,177.5714286,102.6666667,233.75,0,0,0,0,0,0,3,308,4,935,26883,219,1,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
47366,6,2/16/2018 1:45,62259623,5,4,935,315,935,0,187,418.1447118,315,0,78.75,157.5,20.07721762,0.144555967,7782452.875,21900000,62100000,6,62300000,15600000,31000000,62100000,27,62200000,20700000,35800000,62100000,278,0,0,0,0,168,136,0.08030887,0.064247096,0,935,125,301.3303835,90800,0,0,0,0,1,1,0,0,0,138.8888889,187,78.75,0,0,0,0,0,0,5,935,4,315,237,211,1,32,32282,0,32282,32282,62100000,0,62100000,62100000,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:48,59966,2,0,0,0,0,0,0,0,0,0,0,0,0,33.35223293,59966,0,59966,59966,59966,59966,0,59966,59966,0,0,0,0,0,0,0,0,0,64,0,33.35223293,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,1026,2,0,0,0,0,0,0,0,0,0,0,0,0,1949.317739,1026,0,1026,1026,1026,1026,0,1026,1026,0,0,0,0,0,0,0,0,0,64,0,1949.317739,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:47,60441,2,0,0,0,0,0,0,0,0,0,0,0,0,33.09012094,60441,0,60441,60441,60441,60441,0,60441,60441,0,0,0,0,0,0,0,0,0,64,0,33.09012094,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,51715,2,0,0,0,0,0,0,0,0,0,0,0,0,38.67349898,51715,0,51715,51715,51715,51715,0,51715,51715,0,0,0,0,0,0,0,0,0,64,0,38.67349898,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:48,10742,2,0,0,0,0,0,0,0,0,0,0,0,0,186.185068,10742,0,10742,10742,10742,10742,0,10742,10742,0,0,0,0,0,0,0,0,0,64,0,186.185068,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
80,6,2/16/2018 1:48,4228228,5,5,716,935,358,0,143.2,196.0846756,935,0,187,418.1447118,390.4709018,2.365056946,469803.1111,1299855.176,3930434,3,4207497,1051874.25,1921569.822,3930441,14567,4228221,1057055.25,1919727.792,3930437,29,0,0,0,0,168,168,1.182528473,1.182528473,0,935,150.0909091,297.1115799,88275.29091,0,0,0,0,1,1,0,0,1,165.1,143.2,187,0,0,0,0,0,0,5,716,5,935,225,219,2,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
57810,6,2/16/2018 1:47,4321451,5,5,935,684,935,0,187,418.1447118,342,0,136.8,187.3211147,374.6426837,2.314037577,480161.2222,1304847.41,3953257,6,4321451,1080362.75,1919035.962,3953263,27427,345347,86336.75,112358.1669,252900,11304,0,0,0,0,168,168,1.157018788,1.157018788,0,935,147.1818182,294.9348464,86986.56364,0,0,0,0,1,0,0,0,1,161.9,187,136.8,0,0,0,0,0,0,5,935,5,684,219,225,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,54550,2,0,0,0,0,0,0,0,0,0,0,0,0,36.66361137,54550,0,54550,54550,54550,54550,0,54550,54550,0,0,0,0,0,0,0,0,0,64,0,36.66361137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
32980,6,2/16/2018 1:46,4381663,5,3,935,361,935,0,187,418.1447118,361,0,120.3333333,208.4234472,295.7781098,1.8257908010000001,625951.8571,1638194.694,4340976,3,4381663,1095415.75,2163772.697,4340981,75,36722,18361,6280.52243,22802,13920,0,0,0,0,168,104,1.1411192510000001,0.684671551,0,935,144,319.7502932,102240.25,0,0,0,0,1,0,0,0,0,162,187,120.3333333,0,0,0,0,0,0,5,935,3,361,237,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:48,5637,2,0,0,0,0,0,0,0,0,0,0,0,0,354.7986518,5637,0,5637,5637,5637,5637,0,5637,5637,0,0,0,0,0,0,0,0,0,64,0,354.7986518,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
41642,6,2/16/2018 1:45,5850775,5,6,935,1284,935,0,187,418.1447118,321,0,214,165.7636872,379.2659947,1.8800928080000001,585077.5,1523728.418,4903700,5,5850775,1462693.75,2333130.505,4903705,25,917151,183430.2,160850.1141,427035,252,0,0,0,0,168,200,0.85458764,1.025505168,0,935,184.9166667,282.2086457,79641.7197,0,0,0,0,1,0,0,0,1,201.7272727,187,214,0,0,0,0,0,0,5,935,6,1284,219,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
80,6,2/16/2018 1:46,1890,2,0,0,0,0,0,0,0,0,0,0,0,0,1058.201058,1890,0,1890,1890,1890,1890,0,1890,1890,0,0,0,0,0,0,0,0,0,64,0,1058.201058,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk,53:48.2,87.236.232.200
56028,6,2/16/2018 1:46,4266496,5,3,935,356,935,0,187,418.1447118,356,0,118.6666667,205.5366958,302.5902286,1.875075003,609499.4286,1562486.117,4152372,5,4266496,1066624,2057346.549,4152378,26,60205,30102.5,41174.12076,59217,988,0,0,0,0,168,104,1.171921877,0.703153126,0,935,143.4444444,319.3302018,101971.7778,0,0,0,0,1,0,0,0,0,161.375,187,118.6666667,0,0,0,0,0,0,5,935,3,356,237,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
21,6,2/16/2018 10:49,3,1,1,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,333333.3333,333333.3333,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest,53:48.2,87.236.232.200
45716,6,2/16/2018 1:46,3432888,5,3,935,325,935,0,187,418.1447118,325,0,108.3333333,187.6388375,367.0378993,2.330399361,490412.5714,1240159.308,3301911,7,3432888,858222,1629474.074,3301918,24,81305,40652.5,55825.37327,80127,1178,0,0,0,0,168,104,1.4564996,0.87389976,0,935,140,316.9088986,100431.25,0,0,0,0,1,0,0,0,0,157.5,187,108.3333333,0,0,0,0,0,0,5,935,3,325,237,211,1,32,0,0,0,0,0,0,0,0,Benign,53:48.2,87.236.232.200
